"编号","日期","类型","热量/kcal","餐品描述","照片"
"348a7344","2015-12-01","早餐","289","绿豆粥，包子","upload/photo/2015-12-01/288f6c183dbd4f17d9a9f8f03a4a2f39.jpg"
"348a7344","2015-12-01","早餐","289","绿豆粥，包子","upload/photo/2015-12-01/48102bf0313944a9c0911bbd0d446196.jpg"
"348a7344","2015-12-01","午餐","234","包菜，肉丝","upload/photo/2015-12-01/33c6d736daa75e1c96a2606ae890ec21.jpg"
"348a7344","2015-12-02","早餐","289","绿豆粥，包子","upload/photo/2015-12-02/ac995d4871f4d28fe16ac6a4de0fd403.jpg"
"348a7344","2015-12-02","午餐","460","鸡腿白菜鸡蛋","upload/photo/2015-12-02/8cbae238e1448d9b2333ddd305b12235.jpg"
"348a7344","2015-12-02","晚餐","321","土豆包菜","upload/photo/2015-12-02/b8222bcb59f573c28b34bc1c2b86d617.jpg"
"348a7344","2015-12-03","早餐","176","维他奶，梨子","upload/photo/2015-12-03/0a8e4d1647ab92b7821c8b691fc596a6.jpg"
"348a7344","2015-12-03","午餐","65","地瓜燕麦薏米粥","upload/photo/2015-12-03/d97eea9d2c99d2fa1dd7409077357766.jpg"
"348a7344","2015-12-03","晚餐","174","莲藕，包菜","upload/photo/2015-12-03/6f966e0c63fb2a6a58568c717a654b89.jpg"
"348a7344","2015-12-04","早餐","347","绿豆粥，包子，番薯","upload/photo/2015-12-04/63d2b602b479a4873c425fc3bfd60b6a.jpg"
"348a7344","2015-12-04","午餐","214","羊肉面（吃到一半才想起拍照。。）","upload/photo/2015-12-04/5bef0f2b49a26ab63f0cb8b9b70f5f5e.jpg"
"348a7344","2015-12-05","早餐","313","小米粥，鸡蛋包子","upload/photo/2015-12-05/0af98edd8ec61176c83c1129b056e1dd.jpg"
"348a7344","2015-12-05","午餐","422","土豆鸡肉饭","upload/photo/2015-12-05/7f46871f83cca10852485528237aa2db.jpg"
"348a7344","2015-12-05","晚餐","409","馒头（吃了忘记拍照。。）番薯，绿豆粥","upload/photo/2015-12-05/2e267bd439aef733350715f011f4a8dc.jpg"
"348a7344","2015-12-06","早餐","411","南瓜粥，玉米饼，肉包子","upload/photo/2015-12-06/f624e1ccaa74035daf2801e4803ad70f.jpg"
"348a7344","2015-12-06","午餐","286","鱼香茄子","upload/photo/2015-12-06/4c99e11e733ae682c2018889d3a56ccf.jpg"
"348a7344","2015-12-07","早餐","496","早上起晚了，教超买了包子路上吃了，没有拍照。。吃了一个大理石蛋糕","upload/photo/2015-12-07/fee668f6b7461afb55a6b21156abe544.jpg"
"348a7344","2015-12-07","午餐","375","牛肉玉米饭和青菜","upload/photo/2015-12-07/896a7ed8451021a6a3e6d676c86905bc.jpg"
"348a7344","2015-12-07","晚餐","352","黑米糕和豆奶","upload/photo/2015-12-07/5e770f1828c6b48a725939cb335e5a51.jpg"
