"编号","日期","类型","热量/kcal","餐品描述","照片"
"5683c896","2015-12-01","早餐","72","芋艿 酸奶","upload/photo/2015-12-01/43e8e6a7f992baaa2bc9889d930d59e9.jpg"
"5683c896","2015-12-01","午餐","640","生菜 豆皮 豆芽 藕片 培根 西兰花 麻辣香锅","upload/photo/2015-12-01/223cbe8c22c0941db289666266219a57.jpeg"
"5683c896","2015-12-01","晚餐","490","豆腐干 咖喱土豆鸡块 豇豆 米饭","upload/photo/2015-12-01/49e5cec52ca8b92cbc2cda24650705a1.jpeg"
"5683c896","2015-12-02","早餐","420","好吃到流泪有骨头汤的小馄饨 不太热的小笼包","upload/photo/2015-12-02/536f3b38365bde22731b51c11d6a6247.jpeg"
"5683c896","2015-12-02","午餐","820","猪肉豆腐汤 番茄炒蛋 炒莴笋 米饭","upload/photo/2015-12-02/467b6c80c2c304bbbbeb240b371f3260.jpeg"
"5683c896","2015-12-02","晚餐","924","猪排 蛋包饭 花枝丸 土豆泥 蓝莓芝士蛋糕","upload/photo/2015-12-02/17f4da232d60faef3db97db625a96f68.jpeg"
"5683c896","2015-12-03","午餐","590","山药 豇豆 糖醋鸡快 鱼香肉块 米饭","upload/photo/2015-12-03/2d00a5f153e8d205cb6fcf144eee52cd.jpeg"
"5683c896","2015-12-03","晚餐","445","粽子 香肠","upload/photo/2015-12-03/44e5bf3ce6bb99c79fe5b8ac0cf88c17.jpeg"
"5683c896","2015-12-04","午餐","930","麻辣香锅如图太腐败","upload/photo/2015-12-04/a0ece11ffc93d78b77dd070fe3725b30.jpeg"
"5683c896","2015-12-04","晚餐","910","小黄鱼 白菜炒蛋 莴笋","upload/photo/2015-12-04/af0fb1e5d9788a023b0f8eda9a2c5ad8.jpeg"
"5683c896","2015-12-05","午餐","1200","芋艿排骨汤 煮牛肉 白菜炒蛋 蒜苗肉片 河虾 炒菠菜 炒海虾 红烧小黄鱼","upload/photo/2015-12-05/4412471a2be770270bbdd26115c61e2a.jpeg"
"5683c896","2015-12-05","晚餐","1200","同中午 大胃王","upload/photo/2015-12-05/d41ebc53fed0112d463e341de684d600.jpeg"
"5683c896","2015-12-06","午餐","633","刀豆 香菇蘑菇笋尖 猪脚 白米虾 红烧带鱼","upload/photo/2015-12-06/0599da25f95ee3066e682d387fe88335.jpeg"
"5683c896","2015-12-06","晚餐","360","用里面的香菇蘑菇 和油面筋 煮的面～","upload/photo/2015-12-06/8aa42a556a22a95a88091e2ccbc9e749.jpeg"
"5683c896","2015-12-07","早餐","384","煎馄饨10个 白煮蛋2个 牛奶一杯","upload/photo/2015-12-07/a66305a5c641583b16bd95843ca8ce30.jpeg"
"5683c896","2015-12-07","午餐","432","蒜苗鸡丝藕片 口水鸡 炒花菜 米饭","upload/photo/2015-12-07/84acc33452ba5f3900e53119ad9cbd14.jpeg"
"5683c896","2015-12-07","晚餐","213","小碗燃面","upload/photo/2015-12-07/19fa0b11f6a4a17cf5ca3198e3158b96.jpeg"
"5683c896","2015-12-07","下午茶","128","奥利奥奶茶 芝士蛋挞","upload/photo/2015-12-07/d151b01897af8c00c0f5f59f1f03620a.jpeg"
"5683c896","2015-12-07","夜宵","1000","彩虹蛋糕","upload/photo/2015-12-07/d3a930f6e9cbe8e2326a717449fb01dc.jpeg"
