"编号","日期","类型","热量/kcal","餐品描述","照片"
"7e901076","2015-12-01","早餐","200","肉包X2，豆浆","upload/photo/2015-12-01/f993c35174f9db2287e08dcb1db491bc.jpg"
"7e901076","2015-12-01","午餐","450","黑椒鸡排蛋包饭","upload/photo/2015-12-01/7e481084a2e91c3f9d56b85d3bf6764a.jpg"
"7e901076","2015-12-01","晚餐","500","肥牛砂锅","upload/photo/2015-12-01/18cfd59b12ca4988169dadd61c477e93.jpg"
"7e901076","2015-12-02","早餐","230","三角饼+豆浆","upload/photo/2015-12-02/333bf98df9c8c26ae807aefda161c20c.jpg"
"7e901076","2015-12-02","午餐","474","鸡翅肥牛双拼饭","upload/photo/2015-12-02/243886d3ff4b337b804494732f0e90ee.jpg"
"7e901076","2015-12-02","晚餐","500","肥牛砂锅","upload/photo/2015-12-02/7f45314a994e93977e8a209a4412a4b3.jpg"
"7e901076","2015-12-02","夜宵","140","小房子酸奶","upload/photo/2015-12-02/f14bf81e7a31105f1af30bbf4efabf24.jpg"
"7e901076","2015-12-03","早餐","230","三角饼+豆浆","upload/photo/2015-12-03/f66ee6f15f66d6b2e849efe4dd8fd928.jpg"
"7e901076","2015-12-03","午餐","460","鸡翅肥牛双拼饭","upload/photo/2015-12-03/a12dc4e2e4c69e2920a92980c87b3cf0.jpg"
"7e901076","2015-12-03","晚餐","500","肥牛砂锅","upload/photo/2015-12-03/37594939d24c399847203baf9230be2c.jpg"
"7e901076","2015-12-03","夜宵","144","酸奶","upload/photo/2015-12-03/6d32003a3bc728b080ba6a230ce29f86.jpg"
"7e901076","2015-12-04","早餐","366","煎饼果子+煎蛋+芝麻糊","upload/photo/2015-12-04/bfaa013146dbe581cdc11f998c011597.jpg"
"7e901076","2015-12-04","午餐","500","肥牛砂锅","upload/photo/2015-12-04/a1ecf557a4acd550afa7f32a6898862f.jpg"
"7e901076","2015-12-04","晚餐","500","肥牛砂锅","upload/photo/2015-12-04/455cf45743c4c8ae5357b245c3981274.jpg"
"7e901076","2015-12-04","夜宵","144","酸奶","upload/photo/2015-12-04/ccb95e5c5e244449b101d8f6bb007327.jpg"
"7e901076","2015-12-05","早餐","230","煎饼果子+煎蛋+芝麻糊","upload/photo/2015-12-05/71345008f227f6eeb79545e8ec795560.jpg"
"7e901076","2015-12-05","午餐","500","肥牛砂锅","upload/photo/2015-12-05/4c2780f4d272289c1b80b6f15c754ec9.jpg"
"7e901076","2015-12-05","晚餐","538","鸡排蛋包饭","upload/photo/2015-12-05/44dc35788b65eab9149fc0053046f133.jpg"
"7e901076","2015-12-05","夜宵","144","酸奶","upload/photo/2015-12-05/7cd9e305f9a32cded5973db0bd946ace.jpg"
"7e901076","2015-12-06","早餐","230","芝麻糊+煎饼果子+煎蛋","upload/photo/2015-12-06/264389d88c6d7b2f16519e12af081ae9.jpg"
"7e901076","2015-12-06","午餐","500","肥牛砂锅","upload/photo/2015-12-06/fe880fe3fba7d007334ad8e5e4d64950.jpg"
"7e901076","2015-12-06","晚餐","500","肥牛砂锅","upload/photo/2015-12-06/801e9dbdfb1a1948cb70ec3c40dd93e4.jpg"
"7e901076","2015-12-06","夜宵","144","酸奶","upload/photo/2015-12-06/d64bdbbbfd49c239db9b9d0d4357dadf.jpg"
"7e901076","2015-12-07","早餐","153","三角饼+豆浆","upload/photo/2015-12-07/ef3f651a2f66c3ac417339845a5cf1c4.jpg"
"7e901076","2015-12-07","午餐","500","牛肉砂锅","upload/photo/2015-12-07/8603b7d9d980bdb069458bb9cfac2329.jpg"
"7e901076","2015-12-07","晚餐","500","牛肉砂锅","upload/photo/2015-12-07/3df589b4f278cda039650d4c0ab5d9e0.jpg"
"7e901076","2015-12-07","夜宵","144","酸奶","upload/photo/2015-12-07/150371813527b7b0cd454a7421074b85.jpg"
