"编号","日期","类型","热量/kcal","餐品描述","照片"
"f28c5d8c","2015-12-01","早餐","220","包子 银耳汤","upload/photo/2015-12-01/740ce4f24b919b8bca1dd10c7d59f7d4.jpg"
"f28c5d8c","2015-12-01","午餐","360","面疙瘩","upload/photo/2015-12-01/68c719078fc3b06388d730606c540d06.jpeg"
"f28c5d8c","2015-12-01","晚餐","500","麻辣香锅","upload/photo/2015-12-01/a09f1aec0dacdec2ad3dbb96ecd70711.jpg"
"f28c5d8c","2015-12-02","早餐","380","酒酿圆子","upload/photo/2015-12-02/5268327acb2c22e646626c1f7958d80d.jpeg"
"f28c5d8c","2015-12-02","午餐","600","拉面","upload/photo/2015-12-02/1517176f4e5874ce35be6168a51e1576.jpeg"
"f28c5d8c","2015-12-02","晚餐","600","拉面","upload/photo/2015-12-02/e0f3adacc96c6bb2d7a9a5844cc0c92a.jpeg"
