"编号","日期","类型","热量/kcal","餐品描述","照片"
"709a6565","2015-12-01","早餐","148.5","包子 豆浆","upload/photo/2015-12-01/2972f9c77ea4a2bb1ead47539b051700.jpeg"
"709a6565","2015-12-01","午餐","470","披萨","upload/photo/2015-12-01/49af7bd4d9f20849af7db25cbf8e1e13.jpeg"
"709a6565","2015-12-01","晚餐","924","烤肉","upload/photo/2015-12-01/7a2bf0724e468d108b771a1cf7d4c4ef.jpeg"
"709a6565","2015-12-02","早餐","352","玉米饼加咖啡","upload/photo/2015-12-02/3933d5e265be2f7d21476c533f973e5a.jpeg"
"709a6565","2015-12-02","午餐","333","口水鸡面","upload/photo/2015-12-02/d59473a6628f651f1d6751354de40c93.jpeg"
"709a6565","2015-12-03","早餐","355","牛奶加面包","upload/photo/2015-12-03/c2ea5d2668ac5ff9ffbe8d34c20a9260.jpeg"
"709a6565","2015-12-03","午餐","137","我不饿 吃完最后一片面包","upload/photo/2015-12-03/2870463d29920c30f41da26abfdf3f04.jpeg"
"709a6565","2015-12-03","晚餐","30","我不饿 只吃了这些零食","upload/photo/2015-12-03/1bbe905dd5cb15db488feeb5ac994ac7.jpeg"
"709a6565","2015-12-04","早餐","355","","upload/photo/2015-12-04/d91a94cddbac074c925042bc4e0bac45.jpeg"
"709a6565","2015-12-04","午餐","358.01","小盘鸡拌面","upload/photo/2015-12-04/f7bee83e003ac9d74c9805ff64918a9c.jpeg"
"709a6565","2015-12-04","午餐","358.01","小盘鸡拌面","upload/photo/2015-12-04/4962111e5e24aa54e8de5b23ac4afa86.jpeg"
"709a6565","2015-12-04","晚餐","432.32","","upload/photo/2015-12-04/a8d7ec6833074874666df2ac6a654db7.jpeg"
"709a6565","2015-12-05","早餐","368.45","糙米 饼干","upload/photo/2015-12-05/382300938dd662cec1b93d96713dc3be.jpeg"
"709a6565","2015-12-05","午餐","358.01","小盘鸡面 好食","upload/photo/2015-12-05/f4eed05cac7afe070b874f356bae4c94.jpeg"
"709a6565","2015-12-05","晚餐","674.6799999999999","盒饭","upload/photo/2015-12-05/81bc011dfc15b692ff72387da1bfeba9.jpeg"
"709a6565","2015-12-06","早餐","432.5","加百奇和忘了拍照就吃完的曲奇","upload/photo/2015-12-06/b8445d2cdd958b2498836a8db42278e4.jpg"
"709a6565","2015-12-06","早餐","335","馍 加牛奶","upload/photo/2015-12-06/ca77260630d4f1d15f4842c909404dda.jpeg"
"709a6565","2015-12-06","午餐","243.5","羊肉泡馍","upload/photo/2015-12-06/9ea4678c3a7e2e916bd3afc7f549b34a.jpeg"
"709a6565","2015-12-06","晚餐","0","没有吃","upload/photo/2015-12-06/e678791693af8743715ec975c3466d26.jpeg"
"709a6565","2015-12-07","早餐","227","包子","upload/photo/2015-12-07/8bd92f575dc7f2c1ff2aa7c1cad9c829.jpeg"
"709a6565","2015-12-07","午餐","172.93","炒米粉","upload/photo/2015-12-07/e994e11ab0a389cdedf4502fc97a42f1.jpeg"
"709a6565","2015-12-07","晚餐","190.99","燃面","upload/photo/2015-12-07/964dad9a0a02883468260cca810b1a81.jpeg"
"709a6565","2015-12-08","早餐","0","面包加牛奶加牛奶","upload/photo/2015-12-08/3dfd9705feecc84ee3f6c8466bcbed8e.jpeg"
"709a6565","2015-12-08","午餐","0","没有吃没有吃","upload/photo/2015-12-08/4f365d8d621c59564c15397164444f9e.jpeg"
"709a6565","2015-12-08","晚餐","300","饭盒子肥牛饭","upload/photo/2015-12-08/57432498ff3bf647867a1c06af7b2da5.jpeg"
