"编号","日期","类型","热量/kcal","餐品描述","照片"
"65540446","2015-12-01","早餐","378","包子，牛奶","upload/photo/2015-12-01/53fe380052e59acc7fa1f9eaf4de849c.jpg"
"65540446","2015-12-01","午餐","374","蛋糕","upload/photo/2015-12-01/904ad505a09188b76a6267b8d0bc0777.jpg"
"65540446","2015-12-01","晚餐","282","辣子鸡丁，青菜","upload/photo/2015-12-01/61263e0e27321bfac5e2326fc3e1cdda.jpg"
"65540446","2015-12-02","早餐","362","2包子，牛奶","upload/photo/2015-12-02/1eb648e86ff764bf729190977a6d1d91.jpg"
"65540446","2015-12-02","午餐","350","面包","upload/photo/2015-12-02/652f4148fc0e888fa6796f156b9a0889.jpg"
"65540446","2015-12-02","晚餐","346","咕咾肉，红烧鱼","upload/photo/2015-12-02/900320982ca5e2910f4f93f5212ccf7a.jpg"
"65540446","2015-12-02","夜宵","612","苏打饼干","upload/photo/2015-12-02/a30d299eab25c59c840048c1ecc251ec.jpg"
"65540446","2015-12-03","早餐","244","蛋饼","upload/photo/2015-12-03/c59b9beadea1e415d07ac2466cd2e26b.jpg"
"65540446","2015-12-03","午餐","438","麻辣香锅","upload/photo/2015-12-03/64b809184b045bcc90b0572740ede081.jpg"
"65540446","2015-12-03","晚餐","300","咖喱鸡肉，麻辣肥牛","upload/photo/2015-12-03/e4b90e7b778756910fea3c64e44d573f.jpg"
"65540446","2015-12-04","早餐","378","包子，牛奶","upload/photo/2015-12-04/4919112b7ce7d2d4da6a1b2983751e22.jpg"
"65540446","2015-12-04","午餐","378","包子","upload/photo/2015-12-04/4bd1208ac537c5e26b963653456376e6.jpg"
"65540446","2015-12-04","晚餐","244","肉面包","upload/photo/2015-12-04/b83321ff2b4442411114881af6dd0db8.jpg"
"65540446","2015-12-05","早餐","215","饼干","upload/photo/2015-12-05/22e863a53aff611d9ab66dbbd7836d3d.jpg"
"65540446","2015-12-05","午餐","782","汉堡鸡翅手抓饼","upload/photo/2015-12-05/1025fa3a7c2be0f0936a5dc45f805c43.jpg"
"65540446","2015-12-05","晚餐","364","鸡排饭","upload/photo/2015-12-05/a5bd04220e299b9c3f519e4db323b7a2.jpg"
"65540446","2015-12-06","早餐","160","蛋糕","upload/photo/2015-12-06/3f345d444159742abd7bf4b3f2638a35.jpg"
"65540446","2015-12-06","午餐","406","咕咾肉，茄子","upload/photo/2015-12-06/84a984e9bb807810f24cfca885c41715.jpg"
"65540446","2015-12-06","晚餐","435","红烧肉豆腐茄子","upload/photo/2015-12-06/51f7bca934a46ec1a2ebb903a9dc5b1a.jpg"
"65540446","2015-12-07","早餐","362","包子牛奶","upload/photo/2015-12-07/367406509f9bbbfe004bc1f570d2086b.jpg"
"65540446","2015-12-07","午餐","435","辣子鸡丁里脊肉卷心菜","upload/photo/2015-12-07/07f75cb3e8f767db9f6387cfb428e6c1.jpg"
"65540446","2015-12-07","晚餐","172","辣酱面","upload/photo/2015-12-07/5413b01b5a005dd1eed900a5f3259f3b.jpg"
