"编号","日期","类型","热量/kcal","餐品描述","照片"
"a01e3b9a","2015-12-01","早餐","342","蛋黄肉粽","upload/photo/2015-12-01/886a4a2cd6050f20e1a554de93460592.jpg"
"a01e3b9a","2015-12-02","早餐","21","豆浆一杯","upload/photo/2015-12-02/949b34524f83e0af45266cd427314c43.jpg"
"a01e3b9a","2015-12-03","早餐","174","牛奶玉米片","upload/photo/2015-12-03/adf6c2dd691091c36930d03608ab60eb.jpg"
"a01e3b9a","2015-12-04","早餐","0","没吃","upload/photo/2015-12-04/3b15b43273f0c745d89164e207c20dc8.jpg"
"a01e3b9a","2015-12-05","早餐","0","又没吃饭...","upload/photo/2015-12-05/e6a80fcd312048d382927bc992224f20.jpg"
"a01e3b9a","2015-12-06","早餐","30","豆浆","upload/photo/2015-12-06/17fc4ccfdf9f340251ffed4a5bc36aea.jpg"
