"编号","日期","类型","热量/kcal","餐品描述","照片"
"390557d6","2015-12-01","早餐","318.8","牛奶，苹果，零食","upload/photo/2015-12-01/9ec508fecfe1574715a7839978e5a933.jpg"
"390557d6","2015-12-01","午餐","663.5","烤肉饭","upload/photo/2015-12-01/e287b1e6a3ffbf45f2a71a3b6efe5cfb.jpg"
"390557d6","2015-12-01","夜宵","1000","在冰火撸串","upload/photo/2015-12-01/ce37b817e814f98a78343b900e64c98c.png"
"390557d6","2015-12-02","早餐","737","苹果，牛奶，零食","upload/photo/2015-12-02/02c314f3745f41e9b242dbd8a731d86f.jpg"
"390557d6","2015-12-02","午餐","623","外卖，粥和炒粉","upload/photo/2015-12-02/a449b6570cbbfa98fe0efb2427f923ab.jpg"
"390557d6","2015-12-02","夜宵","580","苹果和泡面","upload/photo/2015-12-02/459ddc124c6f459351a987025d26ecc6.jpg"
"390557d6","2015-12-03","午餐","565","石锅饭","upload/photo/2015-12-03/34f8d4fc20f2f75590c83e63cab8faaf.jpg"
"390557d6","2015-12-03","晚餐","584","汉堡（忘记拍照了）","upload/photo/2015-12-03/244d1937d326352c6f9b8f310b659380.jpg"
"390557d6","2015-12-03","下午茶","75","烧仙草","upload/photo/2015-12-03/ccf74e2cf160aa588f0ec0bac02460a2.jpg"
"390557d6","2015-12-04","午餐","543","二餐：土豆，包菜，一个鸡蛋，米饭，汤（忘记拍照了","upload/photo/2015-12-04/4acbe66d4c42c294e0323081bb6e62a3.jpg"
"390557d6","2015-12-04","晚餐","750","火锅：牛肉，娃娃菜，雪碧，虾，金针菇，小馒头，山药","upload/photo/2015-12-04/a73e1c4d15de78c70af9020272a2bf77.jpg"
"390557d6","2015-12-04","夜宵","310","牛奶，梨","upload/photo/2015-12-04/11f4b751cc11ddc8f9d49a219d507c9d.jpg"
"390557d6","2015-12-05","午餐","548","荷叶饭","upload/photo/2015-12-05/bb3f0bd3309a23c08451f658e02c5f0c.jpg"
"390557d6","2015-12-05","晚餐","812.5","巴旦木 牛奶 苹果","upload/photo/2015-12-05/c25f5477e14ab915e4375278e507ac0f.jpg"
"390557d6","2015-12-06","午餐","565","石锅饭，培根 火腿 鸡蛋","upload/photo/2015-12-06/797802dc8cfc2ce080c38077548184d6.jpg"
"390557d6","2015-12-06","晚餐","662","蛋炒饭，鸡蛋","upload/photo/2015-12-06/c5ca266d24dc7d9156f3ae2132216a56.jpg"
"390557d6","2015-12-06","下午茶","612.5","牛奶，苹果","upload/photo/2015-12-06/0e19dc5cb5aa0f593950ce383a311181.jpg"
"390557d6","2015-12-07","午餐","532","豆芽，豆腐","upload/photo/2015-12-07/bcfaf09fab2ba70559536153777a77d0.jpg"
"390557d6","2015-12-07","晚餐","345","粥，饼","upload/photo/2015-12-07/cd9d2909e1041cf612b04a90e907fc38.jpg"
"390557d6","2015-12-07","下午茶","612.5","苹果","upload/photo/2015-12-07/d093cdf3ee3c5564135d0f5b8107b115.jpg"
