"编号","日期","类型","热量/kcal","餐品描述","照片"
"7b914299","2015-12-01","早餐","447","牛奶面包","upload/photo/2015-12-01/205e635d8baec6a6f0d8d870c95320aa.jpg"
"7b914299","2015-12-01","午餐","322","米饭炒菜","upload/photo/2015-12-01/a86a98843a22f6a0ad1589c3be79b793.jpg"
"7b914299","2015-12-01","晚餐","340","脆皮鸡饭","upload/photo/2015-12-01/1cdea7696a973062afa74be1c2e7c793.jpg"
"7b914299","2015-12-02","早餐","386","咖啡","upload/photo/2015-12-02/df1f8a1fc508c1572b4a33fd5ab320b7.jpg"
"7b914299","2015-12-02","午餐","462","石锅拌饭","upload/photo/2015-12-02/94f1e2ab3da47b9994a05fe5d9e40e2c.jpg"
"7b914299","2015-12-03","早餐","359","牛奶蛋黄派","upload/photo/2015-12-03/0fcc4500ebdb80bf9b7060d6acc3c2aa.jpg"
"7b914299","2015-12-03","午餐","461.5","米饭炒菜","upload/photo/2015-12-03/0d54940f4b7d866235031370b06ef847.jpg"
"7b914299","2015-12-04","早餐","135","牛奶","upload/photo/2015-12-04/b6f9cae04a66653b4c5ce2f48ec173ea.jpg"
"7b914299","2015-12-04","晚餐","359","牛奶 蛋黄派","upload/photo/2015-12-04/332bfa3a074208f3a91cff63156bbc06.jpg"
"7b914299","2015-12-05","晚餐","534","馄饨","upload/photo/2015-12-05/ba0275171c3568722b6ffb52d6320f4d.jpg"
"7b914299","2015-12-06","早餐","135","牛奶面包","upload/photo/2015-12-06/a8329f15bb213d7743493e1109291017.jpg"
"7b914299","2015-12-06","晚餐","256","炒菜","upload/photo/2015-12-06/71128ef38df1e6c462cf23d1e5d46955.jpg"
"7b914299","2015-12-07","早餐","451","牛奶面包","upload/photo/2015-12-07/91b3024fa146d48a9cd36ee630659832.jpg"
"7b914299","2015-12-07","晚餐","424","米饭炒菜","upload/photo/2015-12-07/c7f001bdb96950af283b99600343ffb1.jpg"
